ST AIGNAN SUR RY;76116
BOSC MESNIL;76680
ACY EN MULTIEN;60620
SANTA MARIA FIGANIELLA;20143
LA RIVIERE DE CORPS;10440
ST AUBIN LE CAUF;76510
CALLEVILLE LES DEUX EGLISES;76890
LES AGEUX;60700
VIGGIANELLO;20110
LA ROTHIERE;10500
STE BEUVE EN RIVIERE;76270
CANTELEU;76380
AMBLAINVILLE;60110
ALANDO;20212
ROUILLY SACEY;10220
ST CRESPIN;76590
CARVILLE LA FOLLETIERE;76190
ANGICOURT;60940
ALBERTACCE;20224
ST FLAVY;10350
ST GERMAIN SOUS CAILLY;76690
RIVES EN SEINE;76490
ANGIVILLERS;60130
ALGAJOLA;20220
ST GERMAIN;10120
ST JACQUES SUR DARNETAL;76160
RIVES EN SEINE;76490
ANGY;60250
BARRETTALI;20228
ST GERMAIN;10120
ST JEAN DU CARDONNAY;76150
CLERES;76690
ANSACQ;60250
BASTIA;20600
ST LEGER PRES TROYES;10800
ST LUCIEN;76780
CLEVILLE;76640
APPILLY;60400
CALENZANA;20260
ST LYE;10180
ST MACLOU LA BRIERE;76110
COMPAINVILLE;76440
ARMANCOURT;60880
CAMPANA;20229
ST MARDS EN OTHE;10160
STE MARGUERITE SUR DUCLAIR;76480
CRASVILLE LA ROCQUEFORT;76740
ARSY;60190
CAMPI;20270
ST MARTIN DE BOSSENAY;10100
ST MARTIN AUX BUNEAUX;76540
CRIQUEBEUF EN CAUX;76111
AUNEUIL;60390
CAMPILE;20290
STE MAURE;10150
ST MARTIN DE BOSCHERVILLE;76840
CROPUS;76720
AVILLY ST LEONARD;60300
CARPINETO;20229
ST OULPH;10170
PETIT CAUX;76630
CUY ST FIACRE;76220
BAILLY;60170
CARTICASI;20244
ST REMY SOUS BARBUISE;10700
PETIT CAUX;76630
DANCOURT;76340
BAUGY;60113
CASAMACCIOLI;20224
SALON;10700
PETIT CAUX;76630
DEVILLE LES ROUEN;76250
BEAUVAIS;60000
CASANOVA;20250
SEMOINE;10700
ST MARTIN L HORTIER;76270
DOUDEAUVILLE;76220
BEHERICOURT;60400
CORTE;20250
THIEFFRAIN;10140
SENNEVILLE SUR FECAMP;76400
DROSAY;76460
BERLANCOURT;60640
CROCE;20237
TROUANS;10700
SERVAVILLE SALMONVILLE;76116
ECTOT L AUBER;76760
BETHISY ST MARTIN;60320
CROCICCHIA;20290
TROYES;10000
SIERVILLE;76690
ELBEUF;76500
BITRY;60350
ERONE;20244
VALLIERES;10210
SOMMESNIL;76560
EPOUVILLE;76133
BLARGIES;60220
FELCE;20234
VERNONVILLIERS;10200
THEUVILLE AUX MAILLOTS;76540
ERNEMONT SUR BUCHY;76750
BLICOURT;60860
LAVATOGGIO;20225
VILLENEUVE AU CHEMIN;10130
THIETREVILLE;76540
TERRES DE CAUX;76640
BORNEL;60540
LORETO DI CASINCA;20215
VILLE SOUS LA FERTE;10310
THIOUVILLE;76450
FECAMP;76400
BOUBIERS;60240
LUGO DI NAZZA;20240
VILLE SUR TERRE;10200
TOURVILLE LA RIVIERE;76410
FERRIERES EN BRAY;76220
BOUILLANCY;60620
MAZZOLA;20212
VITRY LE CROISE;10110
TOURVILLE LES IFS;76400
LA FERTE ST SAMSON;76440
BOULOGNE LA GRASSE;60490
MERIA;20287
VIVIERS SUR ARTAUT;10110
VATTEVILLE LA RUE;76940
FLAMANVILLE;76970
BOUTENCOURT;60590
MOITA;20270
VOUE;10150
VIRVILLE;76110
LA FONTELAYE;76890
BRAISNES SUR ARONDE;60113
MOROSAGLIA;20218
VULAINES;10160
YAINVILLE;76480
FONTENAY;76290
BRASSEUSE;60810
OLCANI;20217
AJAC;11300
YVECRIQUE;76560
FORGES LES EAUX;76440
BROMBOS;60210
OLMETA DI CAPOCORSO;20217
ALAIRAC;11290
YVETOT;76190
FRESNOY FOLNY;76660
BRUNVILLERS LA MOTTE;60130
OMESSA;20236
ANTUGNAC;11190
YVILLE SUR SEINE;76530
ST MARTIN DE L IF;76190
BURY;60250
OMESSA;20236
ARZENS;11290
AMILLIS;77120
FRY;76780
CANNY SUR THERAIN;60220
PARATA;20229
AURIAC;11330
AMPONVILLE;77760
GERVILLE;76790
CERNOY;60190
PENTA ACQUATELLA;20290
AXAT;11140
BARCY;77910
GODERVILLE;76110
CHAMANT;60300
PENTA DI CASINCA;20213
AZILLE;11700
BASSEVELLE;77750
GRAINVILLE YMAUVILLE;76110
CHOQUEUSE LES BENARDS;60360
PIAZZALI;20234
BAGNOLES;11600
BEAUVOIR;77390
GREMONVILLE;76970
CIRES LES MELLO;60660
PIEDIPARTINO;20229
BARAIGNE;11410
BETON BAZOCHES;77320
GUERVILLE;76340
COMPIEGNE;60200
PINO;20228
BELCASTEL ET BUC;11580
BOMBON;77720
LE HANOUARD;76450
CONCHY LES POTS;60490
POGGIO MEZZANA;20230
BIZANET;11200
BOUTIGNY;77470
HAUDRICOURT;76390
LE COUDRAY ST GERMER;60850
PRUNELLI DI FIUMORBO;20243
BIZE MINERVOIS;11120
BRAY SUR SEINE;77480
HAUTOT L AUVRAY;76450
LE COUDRAY SUR THELLE;60430
QUERCITELLO;20237
BOURIEGE;11300
BUSSIERES;77750
HAUTOT LE VATOIS;76190
COURCELLES LES GISORS;60240
RAPALE;20246
BOURIGEOLE;11300
CHAINTREAUX;77460
LE HAVRE;76610
COURTEUIL;60300
SERMANO;20212
LES BRUNELS;11400
CHALAUTRE LA GRANDE;77171
LE HAVRE;76620
CRAPEAUMESNIL;60310
SOLARO;20240
CABRESPINE;11160
CHALAUTRE LA PETITE;77160
HEURTEAUVILLE;76940
CREIL;60100
SANT ANDREA DI BOZIO;20212
CAMBIEURE;11240
CHAMPAGNE SUR SEINE;77430
LAMMERVILLE;76730
CRESSONSACQ;60190
SAN GAVINO D AMPUGNANI;20213
CARCASSONNE;11000
CHAMPDEUIL;77390
LONGUEVILLE SUR SCIE;76590
CRILLON;60112
SAN GIOVANNI DI MORIANI;20230
CARCASSONNE;11000
CHAMPEAUX;77720
LOUVETOT;76490
CRISOLLES;60400
SAN GIULIANO;20230
CASCASTEL DES CORBIERES;11360
CHARTRETTES;77590
LUCY;76270
CUVILLY;60490
SAN MARTINO DI LOTA;20200
LES CASSES;11320
CHAUMES EN BRIE;77390
LUNERAY;76810
LA DRENNE;60790
SANTA MARIA DI LOTA;20200
CASTELRENG;11300
CHEVRU;77320
ARELAUNE EN SEINE;76940
DOMELIERS;60360
SAN NICOLAO;20230
CAUNETTES EN VAL;11220
CHEVRY COSSIGNY;77173
MALAUNAY;76770
LA CORNE EN VEXIN;60240
TALLONE;20270
CAZILHAC;11570
CLAYE SOUILLY;77410
MALLEVILLE LES GRES;76450
ERAGNY SUR EPTE;60590
TALLONE;20270
LE CLAT;11140
COMBS LA VILLE;77380
MASSY;76270
ERMENONVILLE;60950
TRALONCA;20250
COUDONS;11500
CONGIS SUR THEROUANNE;77440
MATHONVILLE;76680
ESPAUBOURG;60650
VALLICA;20259
COUNOZOULS;11140
COUBERT;77170
LE MESNIL ESNARD;76240
ESSUILES;60510
VELONE ORNETO;20230
CUXAC CABARDES;11390
COURTOMER;77390
MIRVILLE;76210
ESTREES ST DENIS;60190
VENACO;20231
DOUZENS;11700
COUTENCON;77154
MONCHAUX SORENG;76340
ETAVIGNY;60620
VERDESE;20229
DURBAN CORBIERES;11360
CREGY LES MEAUX;77124
MONT CAUVAIRE;76690
FAY LES ETANGS;60240
VILLE DI PIETRABUGNO;20200
ESCOULOUBRE;11140
CROISSY BEAUBOURG;77183
MONTEROLIER;76680
FEIGNEUX;60800
CHISA;20240
ESPEZEL;11340
DAGNY;77320
MONTMAIN;76520
FITZ JAMES;60600
ALES;30100
FERRALS LES CORBIERES;11200
DAMMARTIN SUR TIGEAUX;77163
MONTREUIL EN CAUX;76850
FONTAINE BONNELEAU;60360
ALLEGRE LES FUMADES;30500
FERRAN;11240
DAMPMART;77400
MONT ST AIGNAN;76130
FONTAINE ST LUCIEN;60480
ARRIGAS;30770
FESTES ET ST ANDRE;11300
DOUY LA RAMEE;77139
PORT JEROME SUR SEINE;76330
FONTENAY TORCY;60380
AUBORD;30620
FLEURY;11560
ECHOUBOULAINS;77830
NOTRE DAME DU BEC;76133
FOUQUENIES;60000
AUBUSSARGUES;30190
FLOURE;11800
EMERAINVILLE;77184
NOTRE DAME DU PARC;76590
FRENICHES;60640
BEAUVOISIN;30640
FONTANES DE SAULT;11140
EVERLY;77157
OCTEVILLE SUR MER;76930
GILOCOURT;60129
BEZOUCE;30320
FRAISSE DES CORBIERES;11360
EVRY GREGY SUR YERRE;77166
OUVILLE L ABBAYE;76760
GIRAUMONT;60150
BORDEZAC;30160
GAJA LA SELVE;11270
FONTAINE LE PORT;77590
PAVILLY;76570
GODENVILLERS;60420
BRIGNON;30190
GREFFEIL;11250
FONTAINS;77370
POMMEREVAL;76680
GRANDFRESNOY;60680
LA CADIERE ET CAMBO;30170
LANET;11330
FORFRY;77165
LA POTERIE CAP D ANTIFER;76280
GUISCARD;60640
CAMPESTRE ET LUC;30770
LASTOURS;11600
FOUJU;77390
PREUSEVILLE;76660
GURY;60310
CHUSCLAN;30200
LAURABUC;11400
FRESNES SUR MARNE;77410
QUEVREVILLE LA POTERIE;76520
HADANCOURT LE HAUT CLOCHER;60240
CLARENSAC;30870
LAURAGUEL;11300
GRANDPUITS BAILLY CARROIS;77720
REBETS;76750
HANNACHES;60650
CODOGNAN;30920
LIGNAIROLLES;11240
GRANDPUITS BAILLY CARROIS;77720
LA REMUEE;76430
HAUTE EPINE;60690
CRUVIERS LASCOURS;30360
LA LOUVIERE LAURAGAIS;11410
GRETZ ARMAINVILLIERS;77220
RICARVILLE DU VAL;76510
HECOURT;60380
ESTEZARGUES;30390
MAILHAC;11120
GRISY SUR SEINE;77480
RICHEMONT;76390
HERICOURT SUR THERAIN;60380
GALLARGUES LE MONTUEUX;30660
MALRAS;11300
JAIGNES;77440
RONCHEROLLES SUR LE VIVIER;76160
IVORS;60141
LE GARN;30760
MALVIES;11300
LIEUSAINT;77127
RONCHOIS;76390
LABERLIERE;60310
GENOLHAC;30450
MARCORIGNAN;11120
LIMOGES FOURCHES;77550
ROUEN;76000
LACHAPELLE ST PIERRE;60730
LE GRAU DU ROI;30240
MASSAC;11330
LOGNES;77185
ROUVILLE;76210
LACROIX ST OUEN;60610
JONQUIERES ST VINCENT;30300
MAZUBY;11140
LONGUEVILLE;77650
ROUVRAY CATILLON;76440
LAIGNEVILLE;60290
LANUEJOLS;30750
MERIAL;11140
LOUAN VILLEGRUIS FONTAINE;77560
ROUXMESNIL BOUTEILLES;76370
LAVACQUERIE;60120
LAUDUN L ARDOISE;30290
MONTAURIOL;11410
LUZANCY;77138
ROYVILLE;76730
LAVERRIERE;60210
LEDIGNAN;30350
MONTFERRAND;11320
MARCHEMORET;77230
STE AGATHE D ALIERMONT;76660
LAVERSINES;60510
MALONS ET ELZE;30450
MONTJARDIN;11230
MARCILLY;77139
ST ARNOULT;76490
LAVILLETERTRE;60240
MANDAGOUT;30120
MONTJOI;11330
LE MEE SUR SEINE;77350
ST AUBIN DE CRETOT;76190
LEVIGNEN;60800
MARTIGNARGUES;30360
NEBIAS;11500
MEIGNEUX;77520
ST AUBIN LES ELBEUF;76410
LIANCOURT ST PIERRE;60240
MAURESSARGUES;30350
NIORT DE SAULT;11140
MISY SUR YONNE;77130
ST AUBIN ROUTOT;76430
LOCONVILLE;60240
MEJANNES LES ALES;30340
PORT LA NOUVELLE;11210
MITRY MORY;77290
ST AUBIN SUR SCIE;76550
LORMAISON;60110
MOLIERES CAVAILLAC;30120
ORNAISONS;11200
MOISSY CRAMAYEL;77550
STE COLOMBE;76460
LUCHY;60360
MONOBLET;30170
PAULIGNE;11300
MONTENILS;77320
ST ETIENNE DU ROUVRAY;76800
MAREUIL LA MOTTE;60490
MONTDARDIER;30120
PEYREFITTE DU RAZES;11230
MONTEVRAIN;77144
ST EUSTACHE LA FORET;76210
MAREUIL SUR OURCQ;60890
MONTPEZAT;30730
PEYROLLES;11190
MONTGE EN GOELE;77230
ST GERMAIN DES ESSOURTS;76750
MARGNY SUR MATZ;60490
NIMES;30900
PEZENS;11170
MORTCERF;77163
ST GERMAIN SUR EAULNE;76270
MARTINCOURT;60112
ORSAN;30200
PRADELLES CABARDES;11380
MOUSSEAUX LES BRAY;77480
ST LAURENT EN CAUX;76560
MELICOCQ;60150
PARIGNARGUES;30730
PUGINIER;11400
NANDY;77176
STE MARGUERITE SUR MER;76119
MILLY SUR THERAIN;60112
LES PLANS;30340
PUILAURENS;11140
NEMOURS;77140
MORIENNE;76390
MOLIENS;60220
PONTEILS ET BRESIS;30450
PUIVERT;11230
NEUFMOUTIERS EN BRIE;77610
STE MARIE DES CHAMPS;76190
MONTJAVOULT;60240
POUZILHAC;30210
RAISSAC SUR LAMPY;11170
NOISY RUDIGNON;77940
ST MARTIN AU BOSC;76340
LE MONT ST ADRIEN;60650
PUECHREDON;30610
RIEUX MINERVOIS;11160
OBSONVILLE;77890
ST MARTIN DU VIVIER;76160
MORY MONTCRUX;60120
RIBAUTE LES TAVERNES;30720
ROQUETAILLADE ET CONILHAC;11190
ORLY SUR MORIN;77750
PETIT CAUX;76370
MOYENNEVILLE;60190
LA ROUVIERE;30190
ST JUST ET LE BEZU;11500
OTHIS;77280
PETIT CAUX;76630
MUIRANCOURT;60640
ST ALEXANDRE;30130
ST MARCEL SUR AUDE;11120
OZOIR LA FERRIERE;77330
PETIT CAUX;76630
NEUFCHELLES;60890
ST AMBROIX;30500
ST NAZAIRE D AUDE;11120
OZOUER LE VOULGIS;77390
ST NICOLAS D ALIERMONT;76510
NEUILLY SOUS CLERMONT;60290
STE CROIX DE CADERLE;30460
ST PIERRE DES CHAMPS;11220
PEZARCHES;77131
ST NICOLAS DE LA TAILLE;76170
LA NEUVILLE ROY;60190
ST GENIES DE MALGOIRES;30190
SALSIGNE;11600
LE PLESSIS L EVEQUE;77165
ST OUEN DU BREUIL;76890
LA NEUVILLE ST PIERRE;60480
ST JEAN DE MARUEJOLS ET AVEJAN;30430
SOUILHE;11400
POMPONNE;77400
ST PIERRE EN VAL;76260
LA NEUVILLE SUR OUDEUIL;60690
ST JEAN DE SERRES;30350
TREBES;11800
PONTAULT COMBAULT;77340
ST PIERRE LES ELBEUF;76320
LA NEUVILLE SUR RESSONS;60490
ST JULIEN DE PEYROLAS;30760
VENTENAC CABARDES;11610
PRECY SUR MARNE;77410
ST RIQUIER ES PLAINS;76460
LA NEUVILLE VAULT;60112
ST LAURENT LE MINIER;30440
VERAZA;11580
PRESLES EN BRIE;77220
ST VAAST DU VAL;76890
NOROY;60130
ST MAXIMIN;30700
VILLEBAZY;11250
REBAIS;77510
ST VINCENT CRAMESNIL;76430
NOURARD LE FRANC;60130
ST PAUL LA COSTE;30480
VILLEFORT;11230
ROISSY EN BRIE;77680
SANDOUVILLE;76430
NOYON;60400
ST PRIVAT DE CHAMPCLOS;30430
VILLELONGUE D AUDE;11300
ROZAY EN BRIE;77540
SASSETOT LE MALGARDE;76730
OMECOURT;60220
ST SAUVEUR CAMPRIEU;30750
VINASSAN;11110
SAACY SUR MARNE;77730
SAUCHAY;76630
ONS EN BRAY;60650
ST VICTOR DES OULES;30700
ARNAC SUR DOURDOU;12360
ST FARGEAU PONTHIERRY;77310
SAUMONT LA POTERIE;76440
ORRY LA VILLE;60560
LES SALLES DU GARDON;30110
ARQUES;12290
ST FARGEAU PONTHIERRY;77310
SAUSSAY;76760
PARNES;60240
SAUVETERRE;30150
BALAGUIER SUR RANCE;12380
ST MARTIN DES CHAMPS;77320
SERQUEUX;76440
PEROY LES GOMBRIES;60440
SAZE;30650
LE BAS SEGALA;12200
ST MARTIN DU BOSCHET;77320
SIGY EN BRAY;76780
PIERREFONDS;60350
SEYNES;30580
BELCASTEL;12390
ST MARTIN EN BIERE;77630
SOTTEVILLE LES ROUEN;76300
PLAILLY;60128
SUMENE;30440
BERTHOLENE;12310
ST OUEN SUR MORIN;77750
SOTTEVILLE SUR MER;76740
LE PLESSIER SUR BULLES;60130
THEZIERS;30390
BOISSE PENCHOT;12300
BEAUTHEIL SAINTS;77120
THEROULDEVILLE;76540
PONTARME;60520
TREVES;30750
BOUILLAC;12300
ST SIMEON;77169
LE TORP MESNIL;76560
PREVILLERS;60360
VABRES;30460
BOURNAZEL;12390
SALINS;77148
LE TRAIT;76580
PRONLEROY;60190
VALLABREGUES;30300
BOZOULS;12340
SAMMERON;77260
VASSONVILLE;76890
REILLY;60240
VAUVERT;30600
CALMONT;12450
SAMOIS SUR SEINE;77920
LA VAUPALIERE;76150
REMECOURT;60600
VAUVERT;30600
CALMONT;12450
SAMOREAU;77210
VEULETTES SUR MER;76450
RIVECOURT;60126
VENEJAN;30200
CAMJAC;12800
SANCY LES PROVINS;77320
VIEUX MANOIR;76750
ROMESCAMPS;60220
VILLEVIEILLE;30250
CAPDENAC GARE;12700
SAVINS;77650
VILLY SUR YERES;76260
ROUVROY LES MERLES;60120
AGASSAC;31230
CASTANET;12240
SOGNOLLES EN MONTOIS;77520
VINNEMERVILLE;76540
ST ANDRE FARIVILLERS;60480
AIGNES;31550
CASTELMARY;12800
LA TOMBE;77130
YMARE;76520
ST FELIX;60370
ALAN;31420
CASTELNAU DE MANDAILLES;12500
USSY SUR MARNE;77260
YPREVILLE BIVILLE;76540
ST JEAN AUX BOIS;60350
ARGUENOS;31160
CASTELNAU PEGAYROLS;12620
VAIRES SUR MARNE;77360
ARBONNE LA FORET;77630
ST LEU D ESSERENT;60340
AURAGNE;31190
LE CAYROL;12500
VANVILLE;77370
AUFFERVILLE;77570
ST MARTIN LE NOEUD;60000
AUREVILLE;31320
COMPEYRE;12520
VAUCOURTOIS;77580
AUGERS EN BRIE;77560
ST MAUR;60210
AURIBAIL;31190
CONDOM D AUBRAC;12470
VAUX LE PENIL;77000
AULNOY;77120
ST MAXIMIN;60740
AURIN;31570
CONQUES EN ROUERGUE;12320
VENDREST;77440
BALLOY;77118
ST REMY EN L EAU;60130
AUTERIVE;31190
CRANSAC;12110
VILLENEUVE SOUS DAMMARTIN;77230
BARBIZON;77630
SARCUS;60210
AUZEVILLE TOLOSANE;31320
DRUELLE BALSAC;12000
VILLE ST JACQUES;77130
BELLOT;77510
LE SAULCHOY;60360
BACHOS;31440
LE FEL;12140
VILLEVAUDE;77410
BERNAY VILBERT;77540
SILLY TILLARD;60430
BALESTA;31580
GAILLAC D AVEYRON;12310
VILLIERS EN BIERE;77190
BOIS LE ROI;77590
THIBIVILLERS;60240
BEAUFORT;31370
GOUTRENS;12390
VILLIERS SUR MORIN;77580
BOISSY LE CHATEL;77169
TRACY LE MONT;60170
BEAUMONT SUR LEZE;31870
L HOSPITALET DU LARZAC;12230
VIMPELLES;77520
BUSSY ST MARTIN;77600
TRUMILLY;60800
BELBEZE EN COMMINGES;31260
LACROIX BARREZ;12600
VOINSLES;77540
BUTHIERS;77760
VALDAMPIERRE;60790
BELESTA EN LAURAGAIS;31540
LAGUIOLE;12210
ABLIS;78660
CESSON;77240
VANDELICOURT;60490
BESSIERES;31660
LAPANOUSE DE CERNON;12230
BAZEMONT;78580
CESSOY EN MONTOIS;77520
VARINFROY;60890
BEZINS GARRAUX;31440
LAVAL ROQUECEZIERE;12380
BEHOUST;78910
CHAILLY EN BIERE;77930
VAUDANCOURT;60240
BLAGNAC;31700
LEDERGUES;12170
BEYNES;78650
CHAMPS SUR MARNE;77420
VERDEREL LES SAUQUEUSE;60112
BLAJAN;31350
LESCURE JAOUL;12440
BONNIERES SUR SEINE;78270
LA CHAPELLE GAUTHIER;77720
VERDEREL LES SAUQUEUSE;60112
BOURG D OUEIL;31110
LESTRADE ET THOUELS;12430
BREUIL BOIS ROBERT;78930
LES CHAPELLES BOURBON;77610
VILLENEUVE SUR VERBERIE;60410
BRAGAYRAC;31470
LA LOUBIERE;12740
BREVAL;78980
CHATILLON LA BORDE;77820
VILLERS VERMONT;60380
BRETX;31530
LUNAC;12270
BULLION;78830
CHAUFFRY;77169
VINEUIL ST FIRMIN;60500
CADOURS;31480
MANHAC;12160
LA CELLE LES BORDES;78720
CHELLES;77500
WARLUIS;60430
CANENS;31310
MARTRIN;12550
CHAUFOUR LES BONNIERES;78270
CHENOISE CUCHARMOY;77160
ALENCON;61000
CARAMAN;31460
MONTROZIER;12630
LE CHESNAY ROCQUENCOURT;78150
CHESSY;77700
APPENAI SOUS BELLEME;61130
CASSAGNABERE TOURNAS;31420
MURASSON;12370
CHEVREUSE;78460
CHEVRAINVILLIERS;77760
ATHIS VAL DE ROUVRE;61100
CASTANET TOLOSAN;31320
ONET LE CHATEAU;12850
CRAVENT;78270
CHEVRY EN SEREINE;77710
ATHIS VAL DE ROUVRE;61430
CASTELBIAGUE;31160
PLAISANCE;12550
ELANCOURT;78990
CLAYE SOUILLY;77410
AUNOU SUR ORNE;61500
CASTERA VIGNOLES;31350
PRADES D AUBRAC;12470
LES ESSARTS LE ROI;78690
COUILLY PONT AUX DAMES;77860
BEAULIEU;61190
CAZARIL TAMBOURES;31580
PRUINES;12320
FAVRIEUX;78200
COULOMMES;77580
BELLOU EN HOULME;61220
CAZAUNOUS;31160
QUINS;12800
FRENEUSE;78840
COURPALAY;77540
LE BOUILLON;61500
CEPET;31620
REQUISTA;12170
GAILLON SUR MONTCIENT;78250
COURQUETAINE;77390
BURSARD;61500
CHARLAS;31350
LA ROQUE STE MARGUERITE;12100
GAMBAIS;78950
CRECY LA CHAPELLE;77580
LE CERCUEIL;61500
CIADOUX;31350
ST CHRISTOPHE VALLON;12330
GAMBAISEUIL;78490
CRISENOY;77390
CHAILLOUE;61500
ESCALQUENS;31750
ST COME D OLT;12500
GARANCIERES;78890
CROISSY BEAUBOURG;77183
LE CHAMP DE LA PIERRE;61320
FIGAROL;31260
STE CROIX;12260
GARGENVILLE;78440
DAMMARTIN EN GOELE;77230
CHANDAI;61300
FONBEAUZARD;31140
ST FELIX DE LUNEL;12320
GUERNES;78520
LES ECRENNES;77820
RIVES D ANDAINE;61140
FONTENILLES;31470
ARGENCES EN AUBRAC;12420
GUITRANCOURT;78440
EGREVILLE;77620
LA CHAPELLE PRES SEES;61500
FOUGARON;31160
ST IZAIRE;12480
HARGEVILLE;78790
ESBLY;77450
LE CHATELLIER;61450
FRANCARVILLE;31460
ST LEONS;12780
JUZIERS;78820
ETREPILLY;77139
LA CHAUX;61600
FRONSAC;31440
ST REMY;12200
LONGVILLIERS;78730
FAVIERES;77220
CIRAL;61320
FRONTIGNAN SAVES;31230
ST VICTOR ET MELVIEU;12400
MAUREPAS;78310
FAY LES NEMOURS;77167
COLOMBIERS;61250
FRONTON;31620
SALLES CURAN;12410
MERICOURT;78270
LA FERTE SOUS JOUARRE;77260
CONDE SUR SARTHE;61250
FROUZINS;31270
SEBAZAC CONCOURES;12740
LE MESNIL LE ROI;78600
FONTAINEBLEAU;77300
LA COULONCHE;61220
FUSTIGNAC;31430
LA SELVE;12170
LE MESNIL ST DENIS;78320
FONTAINE FOURCHES;77480
COURTOMER;61390
GAILLAC TOULZA;31550
SENERGUES;12320
MEZIERES SUR SEINE;78970
FRETOY;77320
DAME MARIE;61130
GARIDECH;31380
SEVERAC D AVEYRON;12150
MILLEMONT;78940
GARENTREVILLE;77890
DOMFRONT EN POIRAIE;61700
GENOS;31510
TOULONJAC;12200
MONTESSON;78360
GESVRES LE CHAPITRE;77165
DOMPIERRE;61700
GOUAUX DE LUCHON;31110
TREMOUILLES;12290
LES MUREAUX;78130
GOUAIX;77114
ECORCEI;61270
GOUDEX;31230
LE TRUEL;12430
NEAUPHLE LE VIEUX;78640
GOUVERNES;77400
ECOUCHE LES VALLEES;61150
GOURDAN POLIGNAN;31210
VALADY;12330
ORCEMONT;78125
GRAVON;77118
FAY;61390
GRATENTOUR;31150
VALZERGUES;12220
ORGERUS;78910
GUERCHEVILLE;77760
FEINGS;61400
GRAZAC;31190
VAUREILLES;12220
ORGEVAL;78630
GURCY LE CHATEL;77520
LA FERRIERE AU DOYEN;61380
GREPIAC;31190
LE VIBAL;12290
ORPHIN;78125
GURCY LE CHATEL;77520
LA FERTE EN OUCHE;61470
JURVIELLE;31110
ALLAUCH;13190
LE PECQ;78230
HAUTEFEUILLE;77515
GANDELAIN;61420
JUZES;31540
ARLES;13129
RICHEBOURG;78550
LA HAUTE MAISON;77580
LES GENETTES;61270
JUZET D IZAUT;31160
LA BARBEN;13330
ROSNY SUR SEINE;78710
HERICY;77850
LA GENEVRAIE;61240
LABARTHE INARD;31800
CABRIES;13480
ST GERMAIN DE LA GRANGE;78640
LA HOUSSAYE EN BRIE;77610
LE GRAIS;61600
LABASTIDE BEAUVOIR;31450
CADOLIVE;13950
ST ILLIERS LE BOIS;78980
ICHY;77890
GUEPREI;61160
LABASTIDE CLERMONT;31370
CARRY LE ROUET;13620
ST REMY LES CHEVREUSE;78470
JABLINES;77450
GUERQUESALLES;61120
LABASTIDE PAUMES;31230
CEYRESTE;13600
SAULX MARCHAIS;78650
JOUY LE CHATEL;77970
L AIGLE;61300
LABASTIDE ST SERNIN;31620
CHATEAUNEUF LE ROUGE;13790
SONCHAMP;78120
JOUY SUR MORIN;77320
LA LANDE ST SIMEON;61100
LANDORTHE;31800
CUGES LES PINS;13780
TESSANCOURT SUR AUBETTE;78250
LARCHANT;77760
LANDIGOU;61100
LAREOLE;31480
EYGUIERES;13430
TILLY;78790
LESIGNY;77150
LOISAIL;61400
LASSERRE PRADERE;31530
EYRAGUES;13630
LE TREMBLAY SUR MAULDRE;78490
LONGPERRIER;77230
LONRAI;61250
LEGE;31440
FUVEAU;13710
LE VESINET;78110
LA MADELEINE SUR LOING;77570
LE MAGE;61290
LIEOUX;31800
GARDANNE;13120
VIEILLE EGLISE EN YVELINES;78125
MARLES EN BRIE;77610
MANTILLY;61350
LONGAGES;31410
MARIGNANE;13700
VILLEPREUX;78450
MEAUX;77100
LE MENIL DE BRIOUZE;61220
LUX;31290
MARTIGUES;13500
VIROFLAY;78220
MELZ SUR SEINE;77171
LE MENIL BROUT;61250
MANCIOUX;31360
MARTIGUES;13500
AIRVAULT;79600
MONTHYON;77122
MENIL GONDOUIN;61210
MARIGNAC LASPEYRES;31220
MEYREUIL;13590
AIRVAULT;79600
MORET LOING ET ORVANNE;77250
MENIL VIN;61210
MARTRES DE RIVIERE;31210
MIMET;13105
ALLONNE;79130
MOUY SUR SEINE;77480
LES MENUS;61290
MARTRES TOLOSANE;31220
MOLLEGES;13940
ARGENTONNAY;79150
NANGIS;77370
MONTREUIL AU HOULME;61210
MAURAN;31220
PEYNIER;13790
ARGENTONNAY;79150
NANTEAU SUR ESSONNE;77760
MONTSECRET CLAIREFOUGERE;61800
MAYREGNE;31110
PEYNIER;13790
LORETZ D ARGENTON;79290
NANTOUILLET;77230
MORTAGNE AU PERCHE;61400
MIRAMONT DE COMMINGES;31800
PUYLOUBIER;13114
ASNIERES EN POITOU;79170
CHAUCONIN NEUFMONTIERS;77124
MORTREE;61570
MOLAS;31230
LE PUY STE REPARADE;13610
ASSAIS LES JUMEAUX;79600
NOYEN SUR SEINE;77114
LA MOTTE FOUQUET;61600
MONDONVILLE;31700
ROGNES;13840
AVON;79800
OCQUERRE;77440
MOULINS SUR ORNE;61200
MONES;31370
ROUSSET;13790
BEAULIEU SOUS PARTHENAY;79420
PALEY;77710
NEAUPHE SOUS ESSAI;61500
MONESTROL;31560
SAINTES MARIES DE LA MER;13460
LE BOURDET;79210
PECY;77970
NEUILLY LE BISSON;61250
MONS;31280
SIMIANE COLLONGUE;13109
BRESSUIRE;79300
PIERRE LEVEE;77580
PERCHE EN NOCE;61340
MONTASTRUC DE SALIES;31160
TRETS;13530
BRESSUIRE;79300
